0.874918982	0.095082092	0.012551931	0.4838429	0.032451358	0.20499273	0.444930692	0.875657264	0.041314917	0.965128928	0.742532443	0.622450887	0.301490433	0.148873167	0.294696218	0.052143853	0.316109961	0.727254005	0.572909684	0.757330746	0.956584857	0.831207419	0.499387765	0.698564872
0.790648776	0.916115167	0.378386167	0.341873982	0.755699648	0.422888832	0.402542449	0.580718817	0.450830947	0.82205706	0.633716705	0.943083434	0.233732985	0.70296902	0.070074373	0.816930447	0.285249329	0.644991997	0.677726152	0.159866258	0.257841914	0.476763527	0.505929678	0.946690333
0.17295532	0.937570006	0.086355372	0.307436208	0.542322406	0.411748801	0.996299537	0.869078847	0.434680648	0.209969782	0.324560456	0.719565284	0.061982835	0.944748061	0.582034141	0.657087343	0.466119486	0.970801409	0.451964728	0.956921129	0.133735847	0.631075859	0.007334807	0.246466779
0.805526053	0.359679162	0.620380372	0.966958965	0.715322151	0.368621651	0.444563208	0.266596918	0.459657416	0.506813274	0.624494605	0.372845145	0.923491594	0.822270241	0.727367276	0.761566507	0.55598998	0.588924957	0.043332028	0.775178525	0.239616132	0.481363573	0.682974581	0.704686537
0.282697443	0.390173452	0.104795122	0.404216739	0.023922298	0.685344536	0.980011744	0.90666904	0.60796537	0.039224125	0.431461092	0.590708665	0.561129908	0.068155479	0.566284596	0.937807371	0.417516863	0.644435227	0.209686544	0.542875069	0.787377128	0.042104653	0.72112481	0.378085449
0.58291556	0.152217961	0.143925904	0.707628208	0.827962249	0.692347688	0.757975467	0.288392699	0.516027798	0.120334993	0.021293871	0.338431296	0.945089623	0.936510321	0.679191401	0.38852585	0.923702257	0.891190358	0.591834214	0.615147083	0.57082557	0.289252392	0.959067215	0.210446379
0.025042764	0.628577501	0.47096484	0.557021956	0.723957193	0.550078785	0.535072293	0.156317551	0.405995541	0.493535137	0.21990565	0.904717484	0.441740426	0.544046014	0.287234717	0.005217429	0.451697802	0.335441747	0.584728914	0.833990368	0.830734047	0.850404133	0.030317476	0.959263076
0.156315615	0.19491759	0.496978273	0.034948218	0.437779327	0.14348519	0.37937526	0.05575449	0.776177964	0.05511152	0.461564032	0.231685851	0.59807004	0.857190783	0.682004111	0.133997457	0.200355949	0.907104732	0.886898698	0.443439947	0.235049302	0.630519578	0.544105116	0.86766799
0.386977436	0.64209849	0.260598876	0.552890605	0.149953796	0.173696526	0.084910576	0.118095761	0.029799804	0.875206376	0.613149441	0.951990064	0.705740647	0.290223486	0.496179293	0.57865654	0.197202726	0.939297107	0.048211034	0.691894325	0.305490371	0.432261573	0.452231563	0.577509172
0.716727877	0.9075558	0.316835713	0.854869266	0.882388722	0.188163936	0.169337748	0.277348863	0.054508951	0.543738341	0.265569387	0.368272441	0.014969651	0.228265146	0.003322133	0.92890387	0.976230223	0.768343288	0.110759541	0.9807782	0.434025366	0.774448319	0.068272463	0.715182591
0.195806251	0.150970037	0.888059276	0.841475691	0.34408687	0.837992875	0.139351822	0.785569712	0.291466537	0.704182151	0.984231651	0.350372403	0.218695806	0.022839299	0.516086885	0.019554868	0.25968765	0.603737813	0.520384824	0.910681055	0.009969112	0.117979823	0.891170466	0.39646878
0.22452254	0.488475787	0.532029425	0.272311243	0.580041326	0.700622199	0.021939954	0.683611359	0.958479852	0.441948883	0.591305361	0.421277213	0.574837904	0.694386781	0.783899526	0.931215396	0.677734965	0.24642284	0.330033794	0.473213479	0.640905475	0.543999478	0.830198311	0.588944096
0.247187635	0.797193651	0.450174358	0.373696332	0.283004445	0.888570827	0.865417868	0.480208832	0.342270085	0.645831103	0.918587242	0.656626156	0.936807078	0.593640745	0.357082742	0.23129713	0.780436852	0.88164567	0.853447735	0.921529241	0.550002387	0.784767538	0.413318956	0.416795321
0.841085682	0.59798333	0.005608784	0.295198418	0.354993366	0.120935145	0.915382541	0.183263415	0.041322835	0.042888855	0.422768485	0.220616919	0.890087779	0.763403837	0.600411693	0.558173477	0.033043727	0.733768147	0.548299311	0.058859518	0.270648917	0.254336092	0.0460852	0.81407776
0.513807958	0.601176461	0.365354624	0.359084456	0.779772023	0.854560602	0.850998168	0.864333302	0.828682896	0.706047785	0.306618662	0.513203911	0.386933129	0.281589899	0.705725349	0.269005103	0.110444969	0.89136847	0.341073452	0.893701667	0.255400016	0.494880687	0.434550246	0.929295361
0.319280152	0.352367974	0.817202469	0.956772854	0.677524853	0.139979763	0.952581774	0.516926359	0.945099754	0.036007048	0.83654682	0.937648917	0.86134267	0.457684848	0.134223487	0.821062658	0.86768847	0.77978943	0.523323301	0.769467902	0.155591511	0.275558472	0.471076795	0.65652631
0.861703587	0.182907038	0.541348752	0.797416444	0.638221141	0.420197453	0.970508935	0.579577492	0.241876582	0.681236851	0.638436151	0.292768686	0.492591119	0.948706228	0.455195658	0.956215082	0.199643492	0.910062541	0.935543431	0.183357974	0.96999417	0.52406715	0.074803359	0.855115112
0.002258564	0.181152726	0.312244872	0.768213256	0.833711455	0.687884806	0.928008741	0.185169938	0.765288191	0.106653194	0.6523497	0.937733941	0.696358759	0.150697816	0.214573671	0.296841372	0.490437687	0.799855573	0.592908156	0.162329843	0.452714535	0.320778569	0.577656357	0.374409265
0.392686777	0.091523835	0.066907961	0.314413783	0.069087534	0.539353454	0.201600653	0.131341	0.111284599	0.137376576	0.386677439	0.770457213	0.87161653	0.357272964	0.989109963	0.284715702	0.404232998	0.183597859	0.325902291	0.897725988	0.778254883	0.452530335	0.511749546	0.103619319
0.788159555	0.719995293	0.285103264	0.210486809	0.402279208	0.260276565	0.387475267	0.605927073	0.021113239	0.564451975	0.69417589	0.712745452	0.084413401	0.235341261	0.497854622	0.856660849	0.477521242	0.947445923	0.077739101	0.687039972	0.630894389	0.225120064	0.115472608	0.26781219
0.975067817	0.352355268	0.692413652	0.405800346	0.576522882	0.242549899	0.293884236	0.448407335	0.019765977	0.332990182	0.507904813	0.344496376	0.510236538	0.244370278	0.171829839	0.394845578	0.989749852	0.544619575	0.920168976	0.190838619	0.437405421	0.969964616	0.23381658	0.523959441
0.752171519	0.287817659	0.868552379	0.264240123	0.313573094	0.812685178	0.592455331	0.715129255	0.495741791	0.891451516	0.156667471	0.842561399	0.006828448	0.273518491	0.436427582	0.01699376	0.107048429	0.533951517	0.149178091	0.289356568	0.982180771	0.208679183	0.649583946	0.775260643
0.366613291	0.720454743	0.797353404	0.01910874	0.87826261	0.628421106	0.935012466	0.968757341	0.377173579	0.433042175	0.118530364	0.298035627	0.219215542	0.127164962	0.098420645	0.046098191	0.94165898	0.244174049	0.244660883	0.025862878	0.210652975	0.034190517	0.996398207	0.838117521
0.800479216	0.717709944	0.840687431	0.602584434	0.193049993	0.155306801	0.479418172	0.577196819	0.861288026	0.921032952	0.675949227	0.708690113	0.256923429	0.456322391	0.753528814	0.363503829	0.182430442	0.860702524	0.170814238	0.777958142	0.538236375	0.2307683	0.586801755	0.191359355
0.617810069	0.724012545	0.738528004	0.294858078	0.012514712	0.118313023	0.163522062	0.161495004	0.253764623	0.433685105	0.432738531	0.136441968	0.207893097	0.929428949	0.133037477	0.551550658	0.990336409	0.305197874	0.559644557	0.480522619	0.423963538	0.95722899	0.157240673	0.471972756
0.772388836	0.842085326	0.331312659	0.032947199	0.785770396	0.26238933	0.136939035	0.089588012	0.05519058	0.238015487	0.761426397	0.179968694	0.683869527	0.493947039	0.265193098	0.455766387	0.293014138	0.903178935	0.331648753	0.333729347	0.767247624	0.350245113	0.968582611	0.661146343
0.672738144	0.17264223	0.730669383	0.1153335	0.901632571	0.144810086	0.391184927	0.038491064	0.232062226	0.294444352	0.949304303	0.328889663	0.236710754	0.947646575	0.048338962	0.329559012	0.810383518	0.98785927	0.977214505	0.434982973	0.17910678	0.219008945	0.098176127	0.399068003
0.948273234	0.202759268	0.510102589	0.928855524	0.501426954	0.725440007	0.757637735	0.971525093	0.559269867	0.800688599	0.774054267	0.198284224	0.560692051	0.767963943	0.385215113	0.458180356	0.000599082	0.094910688	0.329192819	0.214002429	0.929184944	0.736661565	0.964556533	0.121037898
0.408956163	0.569801285	0.22974567	0.543553346	0.448734336	0.231244488	0.263446836	0.522701536	0.663108676	0.601636889	0.887210846	0.509042217	0.514936295	0.400679932	0.288943705	0.92452754	0.996301072	0.884158848	0.535376879	0.147653882	0.320103852	0.951262066	0.556079756	0.470615456
0.927454706	0.743990244	0.939514736	0.18555065	0.504263791	0.586014375	0.458498995	0.129953026	0.479999243	0.283895476	0.348795001	0.727028064	0.353941262	0.268461783	0.774501952	0.125721554	0.922709914	0.145394161	0.127380625	0.216442179	0.889962192	0.530016025	0.498711105	0.053092764
0.594997501	0.681782435	0.99661984	0.014779764	0.363392783	0.091849331	0.26360819	0.107356596	0.560451569	0.406186213	0.366127653	0.951004095	0.022547871	0.653965464	0.806150079	0.63536522	0.133157395	0.950099589	0.13939443	0.20402778	0.968150911	0.421428215	0.057822733	0.088390452
0.411255931	0.155828224	0.600315648	0.911307956	0.166765254	0.012885766	0.762431681	0.052867474	0.422789081	0.422893902	0.452335607	0.599325467	0.186741919	0.203716315	0.909259275	0.293958214	0.174951497	0.409980231	0.627176314	0.709905323	0.191503687	0.969032878	0.083224149	0.555696926
0.046668609	0.543735885	0.241454607	0.537023038	0.314587989	0.779969611	0.292880673	0.592421246	0.380383523	0.95791077	0.852995062	0.475835328	0.390081228	0.199069009	0.268063394	0.710836376	0.335377588	0.954621209	0.546221437	0.652057937	0.072324668	0.511891901	0.501687285	0.282152656
0.861923877	0.165719701	0.744508118	0.025550916	0.146871711	0.638401849	0.955886831	0.975895462	0.480656686	0.740644	0.076047878	0.07753651	0.697394397	0.321700497	0.631905681	0.232558174	0.165152949	0.178436074	0.632012061	0.201779893	0.891652876	0.134220437	0.390240289	0.761209457
0.157015553	0.261069528	0.175160166	0.459318401	0.177342837	0.895330166	0.248886628	0.526905001	0.945340251	0.397927219	0.254546915	0.116582377	0.166850523	0.850314973	0.154675462	0.049401137	0.379895908	0.169037873	0.332281851	0.551380924	0.323383258	0.158299539	0.871096883	0.253817873
0.279035366	0.617659177	0.242104031	0.915012352	0.547636683	0.551188357	0.432176334	0.615102637	0.134324439	0.411646966	0.996175864	0.654484094	0.899618663	0.366215682	0.815536805	0.956661387	0.582812569	0.013571745	0.499430414	0.117420393	0.397010998	0.256340743	0.733766868	0.535738434
0.598292962	0.046507646	0.962915325	0.002730813	0.030641734	0.143796425	0.436013403	0.298957781	0.275693963	0.801740641	0.106159893	0.807638449	0.028534187	0.445578423	0.237023967	0.698486157	0.043877263	0.129930554	0.259298286	0.779795455	0.58249048	0.850332841	0.330160513	0.717722315
0.023707692	0.044571912	0.952073679	0.526924117	0.133080887	0.198716099	0.802134986	0.979025918	0.224865953	0.619855804	0.815175749	0.052355656	0.396221424	0.50193582	0.723016093	0.962180741	0.788383918	0.929782904	0.609223948	0.399715971	0.82187366	0.83254137	0.600125213	0.041041881
0.952374757	0.483816079	0.769038846	0.941830373	0.927423412	0.436655147	0.601527324	0.8111752	0.762968884	0.328735886	0.726465029	0.824381301	0.460081347	0.670232115	0.560924044	0.283637315	0.813397547	0.588631603	0.162302824	0.187358486	0.259017921	0.026329955	0.797815329	0.555673587
0.046359157	0.504606973	0.956413519	0.148499558	0.625489632	0.145002262	0.278538718	0.740079481	0.531908008	0.079873906	0.652956907	0.90111061	0.018626941	0.146511476	0.100531406	0.481629353	0.293201735	0.745562571	0.381336558	0.31766452	0.994574572	0.928193714	0.00179377	0.827939342
0.530267482	0.968263752	0.529631989	0.727088007	0.94264205	0.898900947	0.31752492	0.623569047	0.282942333	0.987976038	0.123999752	0.012895632	0.859326223	0.654167377	0.789131986	0.40360947	0.059928659	0.77068523	0.110971185	0.059337952	0.969358144	0.277656237	0.073234775	0.450050819
0.27656524	0.35854832	0.514373124	0.869777434	0.295502552	0.341890465	0.917579743	0.76198652	0.680943434	0.756794067	0.685861058	0.052776807	0.53235259	0.44611124	0.469818027	0.160415802	0.65492247	0.204907686	0.609707323	0.146950429	0.411486786	0.423056779	0.051957945	0.490305123
0.294171933	0.273881736	0.003854054	0.061995594	0.070055184	0.223288506	0.127743004	0.775366573	0.086438184	0.120728412	0.885062905	0.414117579	0.260073209	0.390310968	0.455340347	0.497942666	0.506248243	0.075318496	0.914274388	0.300096275	0.456843929	0.87555325	0.019796482	0.632577097
0.108876128	0.483780524	0.419849644	0.554680209	0.725663343	0.951018466	0.163684572	0.757509277	0.709937465	0.50716902	0.118276343	0.803295218	0.373659433	0.920620622	0.626452175	0.750992999	0.713573467	0.216348292	0.967905425	0.010508328	0.413616355	0.337550761	0.297348703	0.472939626
0.598138907	0.533533141	0.040301837	0.015668595	0.092595838	0.595056557	0.261770216	0.056614536	0.222684572	0.196512414	0.159747053	0.087130793	0.92284718	0.493484207	0.71972339	0.951398541	0.896401094	0.766472423	0.736996872	0.257611132	0.210255153	0.127186807	0.312962797	0.818955338
0.614743742	0.609614935	0.239606606	0.387801963	0.814405481	0.487559367	0.53186655	0.672715371	0.948983794	0.181171179	0.493476313	0.642195289	0.211260586	0.001545743	0.392073165	0.171705301	0.529089021	0.394598935	0.567467943	0.313994483	0.95114273	0.384074921	0.211130244	0.721453269
0.761879523	0.630126162	0.680363039	0.056728575	0.342663177	0.506385028	0.418691805	0.18354712	0.827596255	0.0341518	0.616153724	0.457048944	0.889003418	0.113896343	0.787308498	0.603879522	0.912113725	0.080218764	0.039806995	0.155826053	0.578996568	0.536624638	0.401899513	0.266440225
0.368082099	0.145619683	0.342232309	0.274832687	0.343150418	0.291580685	0.825230371	0.798800319	0.229264234	0.815368791	0.94822374	0.716678208	0.708004913	0.527574527	0.520754926	0.920775611	0.148599504	0.607058662	0.13445061	0.650763214	0.356849042	0.825770557	0.103964389	0.245591493
0.545454428	0.119259905	0.462852951	0.890162246	0.494746777	0.119428238	0.116056089	0.998174785	0.28589042	0.941139035	0.137792438	0.470860736	0.534610574	0.621775013	0.663731807	0.165378901	0.397515272	0.20881696	0.002695386	0.682716556	0.170625145	0.920874442	0.119221715	0.087786586
0.721404786	0.127731331	0.660727788	0.218933629	0.358501154	0.051163157	0.684694673	0.597709079	0.312191575	0.244786083	0.255443407	0.921025269	0.600496877	0.691154403	0.03872072	0.363387921	0.044095096	0.26926588	0.671532789	0.334845935	0.733252759	0.486673243	0.829248576	0.261588576
0.487519854	0.143814102	0.60962007	0.290032758	0.623047543	0.161250905	0.856464354	0.547745851	0.623325807	0.894080563	0.976534856	0.760150433	0.648727167	0.360829412	0.916977557	0.272731991	0.712210468	0.830334123	0.922750156	0.540608128	0.523753462	0.994073569	0.007847557	0.282183394
0.847918905	0.622891338	0.627160643	0.555997553	0.663297831	0.459325911	0.251099759	0.262059878	0.901386118	0.724388199	0.427830556	0.935218683	0.994012655	0.409611335	0.00425047	0.534436015	0.907427874	0.060478768	0.173310301	0.291791479	0.89543979	0.325501148	0.958105899	0.76935829
0.955196269	0.193880582	0.312520759	0.477699845	0.701503778	0.679927908	0.783314921	0.147166883	0.537284103	0.878501878	0.978270069	0.801678215	0.493079863	0.748658542	0.786871601	0.079090045	0.95466277	0.954386294	0.239124616	0.654184439	0.956698832	0.950552895	0.591305609	0.423717378
0.077321071	0.58156634	0.774349102	0.093856787	0.978833295	0.333120796	0.79066925	0.374031903	0.578643222	0.066407299	0.397406427	0.139841722	0.596879519	0.165085825	0.519211194	0.539692812	0.534433231	0.88008921	0.567460168	0.237635966	0.034147194	0.570922517	0.241367032	0.676946934
0.384466584	0.057645648	0.349231402	0.012924564	0.143466106	0.191949143	0.343855887	0.219988955	0.72285775	0.397292774	0.023656136	0.538242155	0.287532875	0.071688147	0.26061722	0.507167053	0.09895233	0.022160917	0.85369043	0.305043218	0.040773165	0.644575626	0.58855184	0.378944371
0.733046642	0.462395517	0.397700708	0.029975795	0.603612131	0.28606095	0.61591305	0.09338896	0.384303634	0.457318751	0.538779182	0.561674167	0.413316865	0.396259474	0.875623562	0.823996478	0.680735522	0.714891642	0.162144226	0.629774568	0.227357286	0.087233265	0.929224232	0.122509961
0.710330316	0.365363403	0.44531037	0.604472501	0.735756933	0.080166794	0.529412325	0.569773438	0.956264618	0.68613929	0.78529694	0.612571132	0.272416338	0.61218155	0.446327487	0.381656662	0.461401338	0.633872014	0.468377032	0.142156225	0.327609266	0.661929403	0.019992199	0.554710527
0.59357935	0.754122968	0.452999837	0.122728623	0.529135676	0.85280497	0.608935269	0.564608669	0.233062591	0.119028476	0.189990283	0.10589821	0.237649762	0.169641074	0.256315018	0.023411298	0.133688612	0.167185477	0.139896467	0.134530834	0.438644075	0.134787749	0.96180747	0.122493802
0.481121845	0.308968393	0.589910752	0.724819953	0.668083166	0.456101113	0.580358603	0.91316723	0.426690034	0.734153173	0.329635218	0.558799785	0.184015152	0.424139374	0.684123738	0.222954356	0.846061436	0.380686161	0.930115048	0.871215905	0.422731373	0.856137238	0.33514556	0.675872997
0.990555124	0.453198213	0.070978902	0.295126929	0.652899752	0.339791257	0.30126614	0.946092029	0.78114583	0.844527827	0.319115843	0.248019727	0.01306673	0.539687028	0.477631196	0.960031624	0.68190553	0.205535078	0.771325931	0.40329907	0.011492601	0.080165111	0.512881725	0.222749602
0.027299633	0.321021911	0.967517697	0.202625713	0.198452034	0.20874945	0.339676729	0.176479406	0.41557154	0.539416983	0.82551788	0.622421621	0.01406662	0.359606892	0.910617545	0.835170435	0.420169678	0.69773187	0.636021753	0.580962195	0.841043686	0.101369112	0.75737828	0.423418453
0.386234334	0.418721434	0.474534753	0.617135344	0.0975384	0.135958271	0.457506475	0.382415409	0.913055902	0.33334052	0.948570339	0.120627472	0.893728965	0.523493634	0.442308607	0.603953659	0.640212992	0.743116651	0.359955976	0.338963621	0.173046773	0.703681662	0.068929924	0.172111821
0.124153213	0.520028575	0.411960116	0.071629434	0.683999859	0.773943618	0.111596689	0.202411484	0.094511307	0.406871789	0.099169605	0.156015245	0.43704435	0.423892595	0.2604978	0.521524076	0.099278672	0.227165666	0.205335872	0.814928301	0.622172414	0.56660506	0.839617055	0.090428831
0.560219638	0.128393991	0.168714441	0.155856882	0.881768303	0.057827138	0.13165162	0.161889891	0.131949084	0.083285364	0.156887295	0.001446945	0.42177261	0.440130887	0.736769264	0.31287244	0.931557635	0.038859835	0.853763624	0.023873452	0.67250169	0.850423463	0.220156971	0.372937811
0.022272058	0.945209944	0.118191057	0.96569906	0.341792157	0.952104754	0.832120314	0.464932905	0.317391077	0.309089324	0.777573516	0.760830381	0.326500161	0.769407893	0.566244768	0.833573611	0.73776292	0.780964883	0.06744245	0.563625862	0.580921076	0.437213707	0.087142719	0.039966284
0.301194856	0.246007782	0.25375493	0.33849114	0.532816717	0.004303907	0.480000457	0.29581866	0.446388699	0.194739823	0.751125927	0.019056795	0.368108036	0.400352524	0.073465798	0.720200708	0.302481041	0.877626362	0.379828749	0.509471955	0.735399009	0.564991634	0.994163566	0.891706183
0.71893166	0.839163841	0.639409875	0.855707648	0.116142207	0.843946162	0.606587674	0.508870991	0.833325436	0.300435407	0.787463371	0.889092392	0.987713046	0.541155597	0.90044941	0.657747704	0.951528029	0.168099405	0.11557922	0.314846689	0.320659202	0.405350634	0.159899857	0.587826668
0.524987219	0.110801295	0.390845676	0.706711943	0.829319849	0.961564664	0.737889683	0.025903685	0.611421487	0.981751983	0.997553681	0.186025616	0.168898054	0.959117596	0.705238954	0.257034385	0.546025294	0.725737866	0.682910689	0.077203651	0.428383076	0.361513069	0.631179833	0.028467114
0.363098936	0.205977741	0.118721285	0.173064814	0.88086935	0.229215034	0.332174198	0.494129406	0.056225889	0.405783829	0.414309885	0.148711327	0.705271785	0.685526513	0.767209885	0.78685746	0.938437834	0.609299243	0.139195275	0.248126786	0.064489665	0.564325769	0.454706054	0.879481886
0.979604341	0.905559502	0.711199804	0.904600012	0.28804125	0.064439158	0.068296556	0.951803216	0.870716038	0.513535769	0.646112541	0.682594355	0.970485072	0.345221774	0.634364787	0.602926714	0.554586679	0.807098983	0.730441234	0.874688052	0.522684006	0.490951502	0.846029731	0.069316127
0.307903314	0.129778477	0.765745155	0.594492829	0.725401717	0.381590048	0.807192815	0.651964136	0.151102458	0.188571783	0.174807754	0.998280031	0.319509181	0.110998222	0.324862507	0.965012939	0.603397223	0.175453616	0.341292806	0.047970552	0.33011839	0.304035157	0.140604083	0.084023916
0.686006023	0.476481171	0.732905329	0.074565472	0.518823576	0.577671261	0.520780446	0.796083483	0.547209998	0.360714149	0.784982785	0.527261482	0.446340191	0.718342568	0.053682447	0.410209749	0.881275139	0.214471465	0.535587609	0.217230262	0.629727138	0.761550012	0.393991539	0.602227581
0.426637335	0.216592375	0.365040204	0.271166735	0.339831153	0.693082203	0.971639714	0.684962553	0.228563562	0.934072601	0.738337451	0.423432387	0.740797597	0.584528655	0.867250633	0.688401583	0.003271366	0.339413953	0.595763862	0.208216611	0.106663331	0.751898502	0.606512236	0.767995502
0.479796073	0.288555585	0.115728909	0.784940437	0.111359687	0.874817064	0.789716154	0.013673741	0.501137167	0.879446026	0.250745377	0.781674565	0.037234195	0.888354993	0.745712866	0.695149537	0.274927853	0.277770831	0.198655754	0.209491405	0.626418608	0.2684737	0.891539023	0.016069457
0.857380438	0.544613049	0.856081925	0.791915825	0.616643545	0.267582539	0.139439283	0.644522	0.061890559	0.038508591	0.404198641	0.84618414	0.58576321	0.991812674	0.803602645	0.029468453	0.621001492	0.066980295	0.02480337	0.805223448	0.310811489	0.690956201	0.092172837	0.440758243
0.392902964	0.91133617	0.443854376	0.305150505	0.094435567	0.66302972	0.826206173	0.382148176	0.288563635	0.194790624	0.250046601	0.918999928	0.709624459	0.433134116	0.021481187	0.898028362	0.747872956	0.071631438	0.703680203	0.054596409	0.402658134	0.716858517	0.478819413	0.696784892
0.178069074	0.027703564	0.288032779	0.981250514	0.072620428	0.416551316	0.161804577	0.294073672	0.308858088	0.50661185	0.646308448	0.606597417	0.604563632	0.630757278	0.878559112	0.33575305	0.642032513	0.61263304	0.880409752	0.715497726	0.114497831	0.69452203	0.112181544	0.946265936
0.540365215	0.138099476	0.486281557	0.982500883	0.35249598	0.074349739	0.400116992	0.760301924	0.136521019	0.984253221	0.562205703	0.63353289	0.137835201	0.89083893	0.140456801	0.489082774	0.493247686	0.396846851	0.644247109	0.36218401	0.220493984	0.682742724	0.427617086	0.838733146
0.637573161	0.817337587	0.283766043	0.077635361	0.668209327	0.695131666	0.099420963	0.624602067	0.428224368	0.802847361	0.975257212	0.212410863	0.298410786	0.903659041	0.046771033	0.40955683	0.468956144	0.829619886	0.908225573	0.894680683	0.870317878	0.603202208	0.260213374	0.766876798
0.549645017	0.275043176	0.4103606	0.362780081	0.074503689	0.912054751	0.5010386	0.911417487	0.24247058	0.514888896	0.935176816	0.582832644	0.210721514	0.707315203	0.75393508	0.708361456	0.029191241	0.898504926	0.428206246	0.624871652	0.075819375	0.833410615	0.136975955	0.452183661
0.607750134	0.925395931	0.524765761	0.935865904	0.350370898	0.203913316	0.844008104	0.214919142	0.932225167	0.594695993	0.720675903	0.969368546	0.379813217	0.356930474	0.625508317	0.107063674	0.68367395	0.573193027	0.540042214	0.965909016	0.403770138	0.637849424	0.530523523	0.482846497
0.328505862	0.467400895	0.555512334	0.897961206	0.088331155	0.711599671	0.831695685	0.294648218	0.951478287	0.679585191	0.417488875	0.369568888	0.747371312	0.144979819	0.058128226	0.24677833	0.821303035	0.228430866	0.630860254	0.889878464	0.707720323	0.73262206	0.292579884	0.638365876
0.088631348	0.659799339	0.100637923	0.576373162	0.772152985	0.525790296	0.997825206	0.852674117	0.323828332	0.529374631	0.19958181	0.304285747	0.601648144	0.997749529	0.109451697	0.602596782	0.314325385	0.200937518	0.618694338	0.408417683	0.281389904	0.741578849	0.25719924	0.165059144
0.136446244	0.24989242	0.404786061	0.615234241	0.426810635	0.918572853	0.51531668	0.13644463	0.23404052	0.723276432	0.509168054	0.750784056	0.661541013	0.205618315	0.588798658	0.257182611	0.001750495	0.402936547	0.451157665	0.030753949	0.245858123	0.783957541	0.458339473	0.563289527
